,Id,DateTime,LoanSerialNumber,IssuedDate,UserId,MainDebt,Status,Scor_Scorista,Scor_Scorista_Issued,FPD_30,Surplus_insur_60,Surplus_60,ltv_60,DPD_20_75,IsIssued
6179,6179,2023-09-15 11:00:00,0,2023-09-15 11:00:00,USER-6179,5566.135758505553,Rejected,606.2822399684038,849.4104876222164,,,,,,0
6180,6180,2023-09-15 12:00:00,0,2023-09-15 12:00:00,USER-6180,25828.337605282304,Rejected,703.3369864989754,744.9024967746969,,,,,,0
6181,6181,2023-09-15 13:00:00,0,2023-09-15 13:00:00,USER-6181,27377.49935699304,Rejected,549.3364492939633,518.396122219106,,,,,,0
6182,6182,2023-09-15 14:00:00,0,2023-09-15 14:00:00,USER-6182,14040.188230274754,Rejected,588.2681547151981,562.2834805842056,,,,,,0
6183,6183,2023-09-15 15:00:00,3,2023-09-15 15:00:00,USER-6183,9132.465985633728,Cancellation,682.2912933151832,435.27612693462635,,,,,,0
6184,6184,2023-09-15 16:00:00,0,2023-09-15 16:00:00,USER-6184,5084.169401937357,Rejected,746.8227527782685,715.3860258618546,,,,,,0
6185,6185,2023-09-15 17:00:00,0,2023-09-15 17:00:00,USER-6185,20829.17991855633,Cancellation,662.6982625889973,764.8664825081432,,,,,,0
6186,6186,2023-09-15 18:00:00,0,2023-09-15 18:00:00,USER-6186,10054.72334900132,Rejected,837.6205966395512,830.7427529926061,,,,,,0
6187,6187,2023-09-15 19:00:00,0,2023-09-15 19:00:00,USER-6187,27376.61852748827,Cancellation,750.9024232890556,611.2058932497883,,,,,,0
6188,6188,2023-09-15 20:00:00,0,2023-09-15 20:00:00,USER-6188,20459.36177050123,Rejected,727.4381125343314,668.8756512305918,,,,,,0
6189,6189,2023-09-15 21:00:00,0,2023-09-15 21:00:00,USER-6189,19724.87443005298,Rejected,764.8058684395639,545.3323574182027,,,,,,0
6190,6190,2023-09-15 22:00:00,0,2023-09-15 22:00:00,USER-6190,17222.661361048984,Rejected,454.666014483392,635.0206806857041,,,,,,0
6191,6191,2023-09-15 23:00:00,0,2023-09-15 23:00:00,USER-6191,2327.513843433043,Rejected,537.6259346716093,491.811966632072,,,,,,0
6192,6192,2023-09-16 00:00:00,0,2023-09-16 00:00:00,USER-6192,28025.75063488202,Rejected,610.4546051170249,705.7290140863515,,,,,,0
6193,6193,2023-09-16 01:00:00,1,2023-09-16 01:00:00,USER-6193,19210.18730568434,Rejected,554.3124751434771,312.48520116490755,,,,,,0
6194,6194,2023-09-16 02:00:00,0,2023-09-16 02:00:00,USER-6194,29827.7975181102,Cancellation,766.1018000232439,315.651267330591,,,,,,0
6195,6195,2023-09-16 03:00:00,0,2023-09-16 03:00:00,USER-6195,16583.335738413723,Rejected,314.8876847235776,693.8664896026289,,,,,,0
6196,6196,2023-09-16 04:00:00,0,2023-09-16 04:00:00,USER-6196,21593.21586528018,Rejected,415.0464794780515,811.8755417188413,,,,,,0
6197,6197,2023-09-16 05:00:00,0,2023-09-16 05:00:00,USER-6197,2630.077178120443,Rejected,784.9385975510202,647.7369139400455,,,,,,0
6198,6198,2023-09-16 06:00:00,0,2023-09-16 06:00:00,USER-6198,19320.349127878915,Rejected,332.505075722332,699.5905644520333,,,,,,0
6199,6199,2023-09-16 07:00:00,0,2023-09-16 07:00:00,USER-6199,23174.83873612036,Cancellation,424.84356698483896,753.1638601699922,,,,,,0
6200,6200,2023-09-16 08:00:00,0,2023-09-16 08:00:00,USER-6200,23576.914550724163,Cancellation,493.18768170706744,498.9208454549687,,,,,,0
6201,6201,2023-09-16 09:00:00,0,2023-09-16 09:00:00,USER-6201,23333.237914678277,Rejected,712.9073084464301,359.4625116576746,,,,,,0
6202,6202,2023-09-16 10:00:00,1,2023-09-16 10:00:00,USER-6202,7562.196191516362,Rejected,608.0993828917666,813.200757987553,,,,,,0
6203,6203,2023-09-16 11:00:00,0,2023-09-16 11:00:00,USER-6203,29286.55585055155,Rejected,825.032586529182,816.2138107513421,,,,,,0
6204,6204,2023-09-16 12:00:00,0,2023-09-16 12:00:00,USER-6204,29860.281498123222,Rejected,425.3312582901354,543.0123055646435,,,,,,0
6205,6205,2023-09-16 13:00:00,2,2023-09-16 13:00:00,USER-6205,3192.280379686437,Rejected,779.6662227438012,419.4433113470376,,,,,,0
6206,6206,2023-09-16 14:00:00,0,2023-09-16 14:00:00,USER-6206,28156.94626154096,Rejected,455.60241936208683,790.794910523494,,,,,,0
6207,6207,2023-09-16 15:00:00,0,2023-09-16 15:00:00,USER-6207,9394.02663482671,Rejected,435.0240425196081,689.6346833968893,,,,,,0
6208,6208,2023-09-16 16:00:00,0,2023-09-16 16:00:00,USER-6208,20989.238370777977,Cancellation,574.1063589546429,304.525592800829,,,,,,0
6209,6209,2023-09-16 17:00:00,0,2023-09-16 17:00:00,USER-6209,10805.216701347832,Rejected,339.16247789107155,359.2458358024954,,,,,,0
6210,6210,2023-09-16 18:00:00,0,2023-09-16 18:00:00,USER-6210,29064.875377820525,Rejected,511.36885714630574,840.7598035244595,,,,,,0
6211,6211,2023-09-16 19:00:00,0,2023-09-16 19:00:00,USER-6211,3943.6118908025287,Rejected,495.621782460359,320.97049834447955,,,,,,0
6212,6212,2023-09-16 20:00:00,0,2023-09-16 20:00:00,USER-6212,15434.657691734905,LoanReturned,388.05585563597543,455.40525569999215,0.0,1.6300300863673822,0.8060046333615176,0.987743919447584,0.0,1
6213,6213,2023-09-16 21:00:00,0,2023-09-16 21:00:00,USER-6213,13413.385966320166,Cancellation,773.4371649012007,601.672989588375,,,,,,0
6214,6214,2023-09-16 22:00:00,0,2023-09-16 22:00:00,USER-6214,10454.680116061561,Rejected,512.2393040401607,401.39558891305,,,,,,0
6215,6215,2023-09-16 23:00:00,0,2023-09-16 23:00:00,USER-6215,19720.48573552431,LoanReturned,840.0560987325254,427.62974749962746,0.0,1.277147660279241,0.8030188345849083,1.1829928256329472,0.0,1
6216,6216,2023-09-17 00:00:00,0,2023-09-17 00:00:00,USER-6216,4800.616559228357,LoanReturned,794.8393719707758,494.1321176091012,0.0,1.055271805674095,0.29682911195032535,1.0339450681071367,0.0,1
6217,6217,2023-09-17 01:00:00,0,2023-09-17 01:00:00,USER-6217,21783.21012587721,LoanReturned,407.145884763459,448.25484757762445,0.0,0.3482559369958107,0.42476958272854726,0.9814584430017608,0.0,1
6218,6218,2023-09-17 02:00:00,0,2023-09-17 02:00:00,USER-6218,29437.171590338832,Rejected,577.8171947858661,741.8459253560039,,,,,,0
6219,6219,2023-09-17 03:00:00,0,2023-09-17 03:00:00,USER-6219,24332.202719590274,Rejected,630.9922761016041,575.1509603659326,,,,,,0
6220,6220,2023-09-17 04:00:00,0,2023-09-17 04:00:00,USER-6220,25940.485834376817,Rejected,750.4282766189916,453.2410811676857,,,,,,0
6221,6221,2023-09-17 05:00:00,0,2023-09-17 05:00:00,USER-6221,11429.465552191074,LoanReturned,787.1035123082671,472.2028184220841,0.0,0.5680166432017064,0.7314261867502132,0.7747212187514994,0.0,1
6222,6222,2023-09-17 06:00:00,0,2023-09-17 06:00:00,USER-6222,10421.711587955342,Rejected,643.2099116355193,321.92572777341724,,,,,,0
6223,6223,2023-09-17 07:00:00,0,2023-09-17 07:00:00,USER-6223,15994.402286013863,Rejected,319.32381172821846,327.16564189948156,,,,,,0
6224,6224,2023-09-17 08:00:00,0,2023-09-17 08:00:00,USER-6224,2326.071828105908,LoanReturned,564.7020472349711,694.8491614973863,0.0,0.2456243332527117,1.0167667462836694,0.5824656451410717,0.0,1
6225,6225,2023-09-17 09:00:00,0,2023-09-17 09:00:00,USER-6225,28415.385899239445,Cancellation,786.6419449024828,362.10096038911274,,,,,,0
6226,6226,2023-09-17 10:00:00,0,2023-09-17 10:00:00,USER-6226,5169.770017469574,Rejected,692.7492813993429,561.68822607498,,,,,,0
6227,6227,2023-09-17 11:00:00,5,2023-09-17 11:00:00,USER-6227,27187.37813587468,Rejected,778.5780677752018,763.3011035706882,,,,,,0
6228,6228,2023-09-17 12:00:00,0,2023-09-17 12:00:00,USER-6228,3423.884438010315,Rejected,670.743884347489,502.6494281499606,,,,,,0
6229,6229,2023-09-17 13:00:00,0,2023-09-17 13:00:00,USER-6229,24856.122902678242,Cancellation,324.21925539823496,490.1637248558883,,,,,,0
6230,6230,2023-09-17 14:00:00,0,2023-09-17 14:00:00,USER-6230,5406.913250468238,Rejected,832.4036609136358,780.1765516828345,,,,,,0
6231,6231,2023-09-17 15:00:00,1,2023-09-17 15:00:00,USER-6231,2105.8168086527085,Rejected,804.9101973133234,775.6677181573199,,,,,,0
6232,6232,2023-09-17 16:00:00,0,2023-09-17 16:00:00,USER-6232,21865.19405752285,Rejected,369.6187469519428,784.075240803156,,,,,,0
6233,6233,2023-09-17 17:00:00,0,2023-09-17 17:00:00,USER-6233,9127.69370505842,Rejected,361.98014176406184,614.5526780724674,,,,,,0
6234,6234,2023-09-17 18:00:00,0,2023-09-17 18:00:00,USER-6234,21720.388430746138,Rejected,596.4931752623611,823.7673504652931,,,,,,0
6235,6235,2023-09-17 19:00:00,0,2023-09-17 19:00:00,USER-6235,17097.472263711774,Rejected,716.3779590062858,750.4301712995575,,,,,,0
6236,6236,2023-09-17 20:00:00,0,2023-09-17 20:00:00,USER-6236,4155.414316671902,Cancellation,510.19526656603955,528.5989348238028,,,,,,0
6237,6237,2023-09-17 21:00:00,0,2023-09-17 21:00:00,USER-6237,28031.772125733747,Rejected,375.01018994878314,646.2553280670211,,,,,,0
6238,6238,2023-09-17 22:00:00,0,2023-09-17 22:00:00,USER-6238,14117.11106814085,Cancellation,580.805854329745,366.9839955170703,,,,,,0
6239,6239,2023-09-17 23:00:00,1,2023-09-17 23:00:00,USER-6239,22298.971056161954,Rejected,485.66137492043487,603.2327022729683,,,,,,0
6240,6240,2023-09-18 00:00:00,1,2023-09-18 00:00:00,USER-6240,15529.596588453129,LoanIssued,493.47457555322853,444.7319959548478,0.0,0.9114033658337074,0.4079306400276521,0.5411518936119678,0.0,1
6241,6241,2023-09-18 01:00:00,0,2023-09-18 01:00:00,USER-6241,18526.482773874937,Rejected,654.7420452622102,455.9509745812529,,,,,,0
6242,6242,2023-09-18 02:00:00,0,2023-09-18 02:00:00,USER-6242,9780.434178344081,Cancellation,787.0844545762271,369.1450281103587,,,,,,0
6243,6243,2023-09-18 03:00:00,0,2023-09-18 03:00:00,USER-6243,6810.448816100058,Rejected,607.2254519706044,497.0095729656596,,,,,,0
6244,6244,2023-09-18 04:00:00,0,2023-09-18 04:00:00,USER-6244,16734.535898833965,Cancellation,678.1813809562996,564.7646816645367,,,,,,0
6245,6245,2023-09-18 05:00:00,0,2023-09-18 05:00:00,USER-6245,13766.350216159057,LoanReturned,662.9708453366828,630.1949426527747,0.0,1.3948771826398285,1.2092023874962603,0.8343792972276013,0.0,1
6246,6246,2023-09-18 06:00:00,0,2023-09-18 06:00:00,USER-6246,12313.28318958406,Rejected,603.1304059063115,467.67813494812026,,,,,,0
6247,6247,2023-09-18 07:00:00,0,2023-09-18 07:00:00,USER-6247,20504.44865774407,Rejected,470.91698007072154,735.7365288705503,,,,,,0
6248,6248,2023-09-18 08:00:00,0,2023-09-18 08:00:00,USER-6248,21024.69232832294,Cancellation,507.7868017006313,586.5279788820449,,,,,,0
6249,6249,2023-09-18 09:00:00,0,2023-09-18 09:00:00,USER-6249,2331.681626646628,LoanReturned,473.63708916972894,650.9286599256519,0.0,0.03236208687267976,1.2158897516715437,0.9677796988390828,0.0,1
6250,6250,2023-09-18 10:00:00,0,2023-09-18 10:00:00,USER-6250,10823.590333066491,Cancellation,804.6239530651301,452.9789849381931,,,,,,0
6251,6251,2023-09-18 11:00:00,0,2023-09-18 11:00:00,USER-6251,12941.171956564944,Rejected,754.6402687807438,747.7747334567456,,,,,,0
6252,6252,2023-09-18 12:00:00,0,2023-09-18 12:00:00,USER-6252,3809.872673760875,Rejected,618.6410550681715,643.3509478112655,,,,,,0
6253,6253,2023-09-18 13:00:00,0,2023-09-18 13:00:00,USER-6253,7841.125134250362,Rejected,801.7339090358104,774.2918121970364,,,,,,0
6254,6254,2023-09-18 14:00:00,0,2023-09-18 14:00:00,USER-6254,2497.6121194599427,Cancellation,787.5247812313879,387.97336841606193,,,,,,0
6255,6255,2023-09-18 15:00:00,0,2023-09-18 15:00:00,USER-6255,29891.020859893597,LoanReturned,810.2319198635093,509.36479681204924,0.0,0.17562473848548646,0.4108191107340235,0.9551118958808896,0.0,1
6256,6256,2023-09-18 16:00:00,0,2023-09-18 16:00:00,USER-6256,22360.15888612549,Rejected,421.9756217105431,362.1589012314928,,,,,,0
6257,6257,2023-09-18 17:00:00,0,2023-09-18 17:00:00,USER-6257,3536.0545385798564,Cancellation,694.626670770142,418.54002099741587,,,,,,0
6258,6258,2023-09-18 18:00:00,0,2023-09-18 18:00:00,USER-6258,1587.2320139126714,Rejected,635.073474957926,517.0011274666786,,,,,,0
6259,6259,2023-09-18 19:00:00,0,2023-09-18 19:00:00,USER-6259,21859.346204416128,LoanReturned,703.6068508090339,792.0200492126557,0.0,0.38989461569989287,0.8400970208311545,1.1670029941225826,0.0,1
6260,6260,2023-09-18 20:00:00,0,2023-09-18 20:00:00,USER-6260,13736.57280479734,Rejected,444.85865015505794,606.3723679895472,,,,,,0
6261,6261,2023-09-18 21:00:00,0,2023-09-18 21:00:00,USER-6261,23817.104562872704,Rejected,682.1449892910638,481.7080818928421,,,,,,0
6262,6262,2023-09-18 22:00:00,0,2023-09-18 22:00:00,USER-6262,27780.80509673313,LoanReturned,525.4056833899128,710.7945395837758,0.0,1.2139134633704491,0.5233842818010939,0.7677009812696378,1.0,1
6263,6263,2023-09-18 23:00:00,3,2023-09-18 23:00:00,USER-6263,18379.711281474803,Rejected,758.7504879684652,310.8254884068658,,,,,,0
6264,6264,2023-09-19 00:00:00,0,2023-09-19 00:00:00,USER-6264,6426.144264600339,Rejected,737.4511488389752,503.55071618346733,,,,,,0
6265,6265,2023-09-19 01:00:00,0,2023-09-19 01:00:00,USER-6265,23683.627045347122,LoanIssued,416.2466859724044,630.4574331263582,0.0,1.5197657259078903,0.28602860315604983,0.9394486692677217,0.0,1
6266,6266,2023-09-19 02:00:00,4,2023-09-19 02:00:00,USER-6266,28718.54055205686,Cancellation,401.12040202181663,620.7805171242112,,,,,,0
6267,6267,2023-09-19 03:00:00,0,2023-09-19 03:00:00,USER-6267,17826.707324738723,Rejected,694.7524467066763,634.1568353433718,,,,,,0
6268,6268,2023-09-19 04:00:00,0,2023-09-19 04:00:00,USER-6268,20777.92597114127,Cancellation,602.7611921004882,416.3254206479563,,,,,,0
6269,6269,2023-09-19 05:00:00,0,2023-09-19 05:00:00,USER-6269,10786.766156063519,Rejected,606.463250875127,485.39353414641334,,,,,,0
6270,6270,2023-09-19 06:00:00,0,2023-09-19 06:00:00,USER-6270,12064.303145149026,Cancellation,713.883427902645,812.3609986630447,,,,,,0
6271,6271,2023-09-19 07:00:00,1,2023-09-19 07:00:00,USER-6271,22304.980437738854,Cancellation,770.2339361619845,835.6865422076836,,,,,,0
6272,6272,2023-09-19 08:00:00,0,2023-09-19 08:00:00,USER-6272,27905.361853797756,LoanReturned,431.43014533479425,471.6210932325421,0.0,1.2801209725166358,1.2089999336937725,1.1215116753161714,0.0,1
6273,6273,2023-09-19 09:00:00,0,2023-09-19 09:00:00,USER-6273,19240.663229506215,Cancellation,605.5467507348026,654.4770368748149,,,,,,0
6274,6274,2023-09-19 10:00:00,0,2023-09-19 10:00:00,USER-6274,23905.589346075078,Rejected,755.9250902206425,432.7132285252982,,,,,,0
6275,6275,2023-09-19 11:00:00,0,2023-09-19 11:00:00,USER-6275,5977.415505045818,LoanReturned,780.0367941572514,502.69076683554295,0.0,0.8924108352905209,1.487221827459801,0.7828544296045974,0.0,1
6276,6276,2023-09-19 12:00:00,0,2023-09-19 12:00:00,USER-6276,7146.8136174812325,Rejected,458.0751635861841,735.78408324878,,,,,,0
6277,6277,2023-09-19 13:00:00,0,2023-09-19 13:00:00,USER-6277,16429.00591816831,Rejected,357.2846211286319,575.6483015035286,,,,,,0
6278,6278,2023-09-19 14:00:00,0,2023-09-19 14:00:00,USER-6278,6120.071575042375,Rejected,428.05278963277897,767.2744779128468,,,,,,0
6279,6279,2023-09-19 15:00:00,0,2023-09-19 15:00:00,USER-6279,19414.857036406785,Cancellation,820.02473270799,645.8071351124813,,,,,,0
6280,6280,2023-09-19 16:00:00,0,2023-09-19 16:00:00,USER-6280,9457.94237644627,Rejected,554.3638418393679,645.9066518303817,,,,,,0
6281,6281,2023-09-19 17:00:00,0,2023-09-19 17:00:00,USER-6281,23954.445941339865,LoanReturned,530.2155848058137,318.6340154813038,0.0,0.17869101899425985,0.8485787672885372,0.83442020699548,0.0,1
6282,6282,2023-09-19 18:00:00,0,2023-09-19 18:00:00,USER-6282,24435.20005181596,Rejected,307.1963918038156,712.3186975830502,,,,,,0
6283,6283,2023-09-19 19:00:00,0,2023-09-19 19:00:00,USER-6283,14449.83621690524,Rejected,328.0580756067431,837.8265903727735,,,,,,0
6284,6284,2023-09-19 20:00:00,0,2023-09-19 20:00:00,USER-6284,6243.508416091423,LoanIssued,667.782761211098,560.1657081393616,0.0,1.2833544364060279,1.3709200572895397,1.1460810271376167,0.0,1
6285,6285,2023-09-19 21:00:00,0,2023-09-19 21:00:00,USER-6285,19756.473871376045,Rejected,624.4048877987481,387.2190082275447,,,,,,0
6286,6286,2023-09-19 22:00:00,0,2023-09-19 22:00:00,USER-6286,29790.823529644007,LoanReturned,616.540564172472,837.3377192592966,0.0,0.17958755863559603,0.9632532113172028,0.8851693671210796,0.0,1
6287,6287,2023-09-19 23:00:00,0,2023-09-19 23:00:00,USER-6287,19055.136040333175,Rejected,360.67758181345937,459.56923114982646,,,,,,0
6288,6288,2023-09-20 00:00:00,3,2023-09-20 00:00:00,USER-6288,2037.4660307062277,Cancellation,493.6336432609444,525.0588756554437,,,,,,0
6289,6289,2023-09-20 01:00:00,0,2023-09-20 01:00:00,USER-6289,1501.5252972453948,Rejected,746.7969762520813,342.5515277558424,,,,,,0
6290,6290,2023-09-20 02:00:00,0,2023-09-20 02:00:00,USER-6290,10290.49714427688,Rejected,396.2011731541505,360.9602761308302,,,,,,0
6291,6291,2023-09-20 03:00:00,0,2023-09-20 03:00:00,USER-6291,6677.730398951741,LoanReturned,785.47798804034,419.1111188076735,0.0,0.5910727536519677,0.8485855523679847,1.0597269567855645,0.0,1
6292,6292,2023-09-20 04:00:00,2,2023-09-20 04:00:00,USER-6292,24578.485007155938,Rejected,366.8130651918967,601.6563357996106,,,,,,0
6293,6293,2023-09-20 05:00:00,0,2023-09-20 05:00:00,USER-6293,25499.364344044014,Rejected,393.03213156819345,606.7840610254244,,,,,,0
6294,6294,2023-09-20 06:00:00,0,2023-09-20 06:00:00,USER-6294,8499.94436800381,Rejected,562.7624786345507,633.434102563585,,,,,,0
6295,6295,2023-09-20 07:00:00,1,2023-09-20 07:00:00,USER-6295,10443.698531546888,Rejected,819.9149474466956,621.099326354178,,,,,,0
6296,6296,2023-09-20 08:00:00,0,2023-09-20 08:00:00,USER-6296,7851.162063738325,Rejected,481.251222979983,572.380340695878,,,,,,0
6297,6297,2023-09-20 09:00:00,0,2023-09-20 09:00:00,USER-6297,27343.093873766655,Cancellation,662.019896456927,741.15426003116,,,,,,0
6298,6298,2023-09-20 10:00:00,0,2023-09-20 10:00:00,USER-6298,15576.830704046184,Rejected,623.7691907939919,813.6448335556298,,,,,,0
6299,6299,2023-09-20 11:00:00,0,2023-09-20 11:00:00,USER-6299,20027.974278378577,Rejected,382.29245007530665,448.36873330357616,,,,,,0
6300,6300,2023-09-20 12:00:00,0,2023-09-20 12:00:00,USER-6300,13048.980514288496,Rejected,436.4917957667898,371.6065252685392,,,,,,0
6301,6301,2023-09-20 13:00:00,0,2023-09-20 13:00:00,USER-6301,19299.411611631404,Rejected,811.5840249541021,533.7980116482769,,,,,,0
6302,6302,2023-09-20 14:00:00,0,2023-09-20 14:00:00,USER-6302,12189.805924930346,Cancellation,401.6562930092047,314.5323063016868,,,,,,0
6303,6303,2023-09-20 15:00:00,0,2023-09-20 15:00:00,USER-6303,10850.674694147538,Cancellation,682.2554393653122,785.8253805414221,,,,,,0
6304,6304,2023-09-20 16:00:00,0,2023-09-20 16:00:00,USER-6304,19399.922122030926,Cancellation,830.5819654301674,431.8384431354783,,,,,,0
6305,6305,2023-09-20 17:00:00,0,2023-09-20 17:00:00,USER-6305,18140.80026342069,Cancellation,365.72829571125294,602.1131463615623,,,,,,0
6306,6306,2023-09-20 18:00:00,0,2023-09-20 18:00:00,USER-6306,9512.31067087054,Cancellation,519.5500946030229,363.3022444430616,,,,,,0
6307,6307,2023-09-20 19:00:00,0,2023-09-20 19:00:00,USER-6307,5331.105059264729,Rejected,423.16267944350545,604.2915365838063,,,,,,0
6308,6308,2023-09-20 20:00:00,0,2023-09-20 20:00:00,USER-6308,11688.724121305992,Cancellation,421.8588345724986,321.4463990960254,,,,,,0
6309,6309,2023-09-20 21:00:00,0,2023-09-20 21:00:00,USER-6309,13040.731535115367,Rejected,365.44221419982443,722.8436825739823,,,,,,0
6310,6310,2023-09-20 22:00:00,0,2023-09-20 22:00:00,USER-6310,19231.84566931354,Cancellation,657.2531511953061,825.4818044541531,,,,,,0
6311,6311,2023-09-20 23:00:00,0,2023-09-20 23:00:00,USER-6311,27521.33414546905,Rejected,710.4889304508915,468.83683571897745,,,,,,0
6312,6312,2023-09-21 00:00:00,0,2023-09-21 00:00:00,USER-6312,2049.3591284548293,Rejected,672.2366505126809,442.0180357498609,,,,,,0
6313,6313,2023-09-21 01:00:00,0,2023-09-21 01:00:00,USER-6313,8066.169363713502,LoanReturned,808.561051690534,546.3972343727621,0.0,0.523585569547689,0.7202173200711582,1.1549366853559397,0.0,1
6314,6314,2023-09-21 02:00:00,0,2023-09-21 02:00:00,USER-6314,6617.76232610725,Rejected,380.1233447949298,640.9855131377067,,,,,,0
6315,6315,2023-09-21 03:00:00,1,2023-09-21 03:00:00,USER-6315,15566.537852119725,Rejected,475.9149553617534,403.92935409549443,,,,,,0
6316,6316,2023-09-21 04:00:00,0,2023-09-21 04:00:00,USER-6316,13461.323404251634,Rejected,489.5150453363508,741.8193984945826,,,,,,0
6317,6317,2023-09-21 05:00:00,0,2023-09-21 05:00:00,USER-6317,22142.091090785463,LoanReturned,427.6451571157976,409.19414734272596,0.0,0.6106798877657312,0.35357245004000787,0.8997406269892014,0.0,1
6318,6318,2023-09-21 06:00:00,0,2023-09-21 06:00:00,USER-6318,8030.061463801051,Rejected,378.21271928633166,303.0108209910394,,,,,,0
6319,6319,2023-09-21 07:00:00,0,2023-09-21 07:00:00,USER-6319,18240.452606742998,Rejected,567.686911759445,588.337820972066,,,,,,0
6320,6320,2023-09-21 08:00:00,0,2023-09-21 08:00:00,USER-6320,26631.86064439882,Cancellation,758.9417954260857,363.3323411412515,,,,,,0
6321,6321,2023-09-21 09:00:00,0,2023-09-21 09:00:00,USER-6321,27409.654457630837,Rejected,824.996849081825,684.0312989628853,,,,,,0
6322,6322,2023-09-21 10:00:00,0,2023-09-21 10:00:00,USER-6322,28804.753537025903,LoanReturned,371.1373477201737,392.10849772767784,0.0,0.560199373781179,0.12638290692365273,0.5764308782960839,0.0,1
6323,6323,2023-09-21 11:00:00,0,2023-09-21 11:00:00,USER-6323,23424.57341031967,LoanReturned,752.7364754400048,749.5592175360194,1.0,1.3076055184184072,0.6635038770252646,1.0751899676420722,0.0,1
6324,6324,2023-09-21 12:00:00,0,2023-09-21 12:00:00,USER-6324,27273.649281508537,Rejected,753.5196176309012,558.7024730817989,,,,,,0
6325,6325,2023-09-21 13:00:00,0,2023-09-21 13:00:00,USER-6325,7801.395287572953,Rejected,513.9379668539118,611.4528475391644,,,,,,0
6326,6326,2023-09-21 14:00:00,2,2023-09-21 14:00:00,USER-6326,6729.847386163833,LoanReturned,360.5162932799998,402.62184091649146,0.0,0.29193034773492177,0.8419648703232859,1.0724475157774125,0.0,1
6327,6327,2023-09-21 15:00:00,0,2023-09-21 15:00:00,USER-6327,1188.1544296352672,Rejected,844.504403716294,380.6784426417546,,,,,,0
6328,6328,2023-09-21 16:00:00,0,2023-09-21 16:00:00,USER-6328,21498.486365443852,Cancellation,660.5761667908503,647.2108565861165,,,,,,0
6329,6329,2023-09-21 17:00:00,0,2023-09-21 17:00:00,USER-6329,28186.548446598586,Cancellation,840.2076322728692,440.50333843792686,,,,,,0
6330,6330,2023-09-21 18:00:00,0,2023-09-21 18:00:00,USER-6330,6421.1250062086165,Rejected,566.0105336265622,512.2590625747669,,,,,,0
6331,6331,2023-09-21 19:00:00,0,2023-09-21 19:00:00,USER-6331,19471.363687379486,LoanReturned,517.3561499652008,563.6970346653422,1.0,1.4379382851825098,0.7641744813336362,0.5804896360404608,0.0,1
6332,6332,2023-09-21 20:00:00,0,2023-09-21 20:00:00,USER-6332,22647.33301743155,LoanReturned,435.95201178374964,426.2984830695168,0.0,1.4590424207121535,1.043355953113519,0.8836827061308927,0.0,1
6333,6333,2023-09-21 21:00:00,0,2023-09-21 21:00:00,USER-6333,27900.81281929364,Cancellation,840.9646009746108,737.4830958078369,,,,,,0
6334,6334,2023-09-21 22:00:00,0,2023-09-21 22:00:00,USER-6334,19758.94649649943,Rejected,439.2914982042505,816.683424899898,,,,,,0
6335,6335,2023-09-21 23:00:00,0,2023-09-21 23:00:00,USER-6335,29138.518249713816,Rejected,313.0695159199277,537.5412391331253,,,,,,0
6336,6336,2023-09-22 00:00:00,0,2023-09-22 00:00:00,USER-6336,10995.521089363885,Rejected,581.8576274736629,804.65161146882,,,,,,0
6337,6337,2023-09-22 01:00:00,0,2023-09-22 01:00:00,USER-6337,11147.927479370821,Cancellation,507.3777711780035,785.4755495382972,,,,,,0
6338,6338,2023-09-22 02:00:00,0,2023-09-22 02:00:00,USER-6338,16747.362790416024,Rejected,443.7603768860955,391.3259757960692,,,,,,0
6339,6339,2023-09-22 03:00:00,0,2023-09-22 03:00:00,USER-6339,12121.554552361305,Rejected,649.0344640646454,395.3600702026023,,,,,,0
6340,6340,2023-09-22 04:00:00,0,2023-09-22 04:00:00,USER-6340,1041.346120338446,LoanReturned,500.34773819380223,562.5727838087109,0.0,0.8345738987986085,0.28814817535131076,0.8409599448166271,0.0,1
6341,6341,2023-09-22 05:00:00,0,2023-09-22 05:00:00,USER-6341,22221.388727522633,Rejected,521.23798857428,589.2214485775745,,,,,,0
6342,6342,2023-09-22 06:00:00,0,2023-09-22 06:00:00,USER-6342,22799.79420287602,Rejected,312.6750821417244,487.62134910881537,,,,,,0
6343,6343,2023-09-22 07:00:00,0,2023-09-22 07:00:00,USER-6343,22662.263535916343,Cancellation,623.9890107041816,472.10653891123945,,,,,,0
6344,6344,2023-09-22 08:00:00,0,2023-09-22 08:00:00,USER-6344,11005.599331703532,Cancellation,367.1390664158735,537.25200939085,,,,,,0
6345,6345,2023-09-22 09:00:00,0,2023-09-22 09:00:00,USER-6345,16146.394726023986,Cancellation,417.592672392482,679.7636047695605,,,,,,0
6346,6346,2023-09-22 10:00:00,0,2023-09-22 10:00:00,USER-6346,11439.232027123415,Cancellation,694.414801336951,346.4164981565346,,,,,,0
6347,6347,2023-09-22 11:00:00,4,2023-09-22 11:00:00,USER-6347,1465.0556008887274,Rejected,472.28349940115106,690.8201019317871,,,,,,0
6348,6348,2023-09-22 12:00:00,0,2023-09-22 12:00:00,USER-6348,17311.01929687114,Rejected,389.7656085911095,809.4321438976742,,,,,,0
6349,6349,2023-09-22 13:00:00,0,2023-09-22 13:00:00,USER-6349,4589.05931643632,Cancellation,617.5832808843645,719.9286898625662,,,,,,0
