date,sku,category,sales_units,sales_revenue
2023-08-31,SKU_113,Жакеты,36,476430.42045365064
2023-08-31,SKU_114,Пуховики,8,39939.267897121754
2023-08-31,SKU_115,Пальто,17,144321.73695453024
2023-08-31,SKU_116,Жакеты,32,301953.7468710202
2023-08-31,SKU_117,Куртки,32,383718.4699514245
2023-08-31,SKU_118,Пуховики,8,20534.79226246111
2023-08-31,SKU_119,Пальто,6,89574.9398421926
2023-08-31,SKU_120,Куртки,12,97311.34418258711
2023-08-31,SKU_121,Куртки,21,118319.97331051508
2023-08-31,SKU_122,Плащи,22,296679.29036815005
2023-08-31,SKU_123,Жакеты,23,269567.91339532676
2023-08-31,SKU_124,Пуховики,11,158289.2741244253
2023-08-31,SKU_125,Пальто,3,18899.261882150036
2023-08-31,SKU_126,Плащи,20,183718.89137722738
2023-08-31,SKU_127,Жакеты,38,358712.47977039416
2023-08-31,SKU_128,Плащи,21,309630.52235448046
2023-08-31,SKU_129,Жакеты,31,92364.54117046966
2023-08-31,SKU_130,Жакеты,32,191169.96002346766
2023-08-31,SKU_131,Пуховики,10,44818.43404954499
2023-08-31,SKU_132,Жакеты,32,175685.54046630522
2023-08-31,SKU_133,Плащи,27,224333.2358709868
2023-08-31,SKU_134,Жакеты,32,219037.7367111245
2023-08-31,SKU_135,Пуховики,7,49916.92347966197
2023-08-31,SKU_136,Пуховики,4,51899.08331776819
2023-08-31,SKU_137,Плащи,19,267714.1581982755
2023-08-31,SKU_138,Куртки,24,69969.8328250577
2023-08-31,SKU_139,Куртки,22,103750.753237993
2023-08-31,SKU_140,Жакеты,29,311021.10584266705
2023-08-31,SKU_141,Пальто,11,73286.48972535144
2023-08-31,SKU_142,Жакеты,35,185644.46032673112
2023-08-31,SKU_143,Плащи,18,105097.99769003165
2023-08-31,SKU_144,Плащи,13,80511.07915632348
2023-08-31,SKU_145,Плащи,18,234588.73201237383
2023-08-31,SKU_146,Плащи,29,109506.24195364487
2023-08-31,SKU_147,Плащи,22,246748.5451162939
2023-08-31,SKU_148,Пуховики,5,45933.298499013996
2023-08-31,SKU_149,Куртки,18,105383.37361358484
2023-08-31,SKU_150,Плащи,19,141685.8715422303
2023-09-30,SKU_001,Плащи,43,285170.491485029
2023-09-30,SKU_002,Жакеты,43,592917.0988240765
2023-09-30,SKU_003,Пуховики,69,382102.62769801787
2023-09-30,SKU_004,Жакеты,47,489738.66365077236
2023-09-30,SKU_005,Жакеты,50,100338.24504695529
2023-09-30,SKU_006,Куртки,89,585922.1667786335
2023-09-30,SKU_007,Пуховики,65,387540.1631435345
2023-09-30,SKU_008,Пуховики,70,289836.82636007696
2023-09-30,SKU_009,Пуховики,64,572362.3969203677
2023-09-30,SKU_010,Жакеты,51,423442.27101100585
2023-09-30,SKU_011,Плащи,47,517078.41609595524
2023-09-30,SKU_012,Пуховики,56,308132.1790053236
2023-09-30,SKU_013,Жакеты,53,274202.48482871644
2023-09-30,SKU_014,Куртки,67,280581.4977326225
2023-09-30,SKU_015,Плащи,40,193757.39417799655
2023-09-30,SKU_016,Куртки,74,684894.1259406823
2023-09-30,SKU_017,Плащи,48,347993.7707402175
2023-09-30,SKU_018,Жакеты,49,139336.36140842125
2023-09-30,SKU_019,Пальто,57,302151.3217253494
2023-09-30,SKU_020,Плащи,46,239631.8855774835
2023-09-30,SKU_021,Куртки,86,950468.1770348833
2023-09-30,SKU_022,Жакеты,57,641792.5071340116
2023-09-30,SKU_023,Плащи,40,157005.20357576796
2023-09-30,SKU_024,Пальто,64,958120.0835607196
2023-09-30,SKU_025,Пальто,53,289812.1188356714
2023-09-30,SKU_026,Пуховики,71,1043415.6042335386
2023-09-30,SKU_027,Пуховики,55,403891.46452253533
2023-09-30,SKU_028,Куртки,73,177365.14552262044
2023-09-30,SKU_029,Плащи,31,201063.71295475322
2023-09-30,SKU_030,Плащи,44,450848.9691691801
2023-09-30,SKU_031,Пуховики,84,911330.3530978054
2023-09-30,SKU_032,Плащи,46,409498.88082364755
2023-09-30,SKU_033,Плащи,43,336310.7889963582
2023-09-30,SKU_034,Пальто,65,597194.6602652721
2023-09-30,SKU_035,Пуховики,78,756994.4780137051
2023-09-30,SKU_036,Жакеты,58,176963.4080548673
2023-09-30,SKU_037,Пуховики,68,462774.5391582815
2023-09-30,SKU_038,Жакеты,53,272848.1974731464
2023-09-30,SKU_039,Пальто,50,622040.8416469323
2023-09-30,SKU_040,Куртки,97,787049.1000364544
2023-09-30,SKU_041,Плащи,36,532242.0299387865
2023-09-30,SKU_042,Пальто,69,495745.5248727641
2023-09-30,SKU_043,Плащи,57,718976.0180555634
2023-09-30,SKU_044,Куртки,83,1027414.3898583307
2023-09-30,SKU_045,Куртки,80,316746.24572404666
2023-09-30,SKU_046,Пальто,49,421722.62078383786
2023-09-30,SKU_047,Куртки,72,795280.7871562653
2023-09-30,SKU_048,Жакеты,46,605298.5652786044
2023-09-30,SKU_049,Куртки,82,511472.1929452091
2023-09-30,SKU_050,Плащи,58,282061.7498644234
2023-09-30,SKU_051,Плащи,41,461042.70078946353
2023-09-30,SKU_052,Плащи,41,513464.05759246834
2023-09-30,SKU_053,Плащи,41,267838.97122649173
2023-09-30,SKU_054,Жакеты,60,195017.7098513082
2023-09-30,SKU_055,Пуховики,57,810927.7389867966
2023-09-30,SKU_056,Пальто,55,394263.99507757847
2023-09-30,SKU_057,Плащи,46,401615.3076154331
2023-09-30,SKU_058,Куртки,69,889425.9649988732
2023-09-30,SKU_059,Плащи,52,560766.5191185538
2023-09-30,SKU_060,Куртки,82,947740.383110663
2023-09-30,SKU_061,Куртки,93,438767.58947189583
2023-09-30,SKU_062,Плащи,34,307320.0044317841
2023-09-30,SKU_063,Жакеты,55,607485.8455317337
2023-09-30,SKU_064,Куртки,73,362893.9706856374
2023-09-30,SKU_065,Куртки,90,384697.2647022453
2023-09-30,SKU_066,Плащи,48,708873.0462375678
2023-09-30,SKU_067,Куртки,69,601422.3944700998
2023-09-30,SKU_068,Куртки,91,490560.91382437386
2023-09-30,SKU_069,Плащи,38,568149.3276804145
2023-09-30,SKU_070,Плащи,39,567467.6111034183
2023-09-30,SKU_071,Пальто,48,444375.1150508289
2023-09-30,SKU_072,Жакеты,56,754559.2578418393
2023-09-30,SKU_073,Жакеты,44,195940.465971269
2023-09-30,SKU_074,Куртки,90,506279.48253285285
2023-09-30,SKU_075,Жакеты,53,588546.5448512394
2023-09-30,SKU_076,Куртки,91,1183600.131267916
2023-09-30,SKU_077,Пальто,49,643478.5739263449
2023-09-30,SKU_078,Плащи,45,326637.2543664812
2023-09-30,SKU_079,Плащи,46,622886.519059054
2023-09-30,SKU_080,Плащи,39,509420.7235251289
2023-09-30,SKU_081,Жакеты,55,778979.0208679774
2023-09-30,SKU_082,Пальто,61,744775.1363333573
2023-09-30,SKU_083,Жакеты,45,481358.1290078237
2023-09-30,SKU_084,Жакеты,56,534739.8604057389
2023-09-30,SKU_085,Пальто,59,403540.88195285696
2023-09-30,SKU_086,Пальто,61,867525.8198690183
2023-09-30,SKU_087,Пальто,61,894115.4225469666
2023-09-30,SKU_088,Пальто,56,318694.469608875
2023-09-30,SKU_089,Плащи,48,286547.0488549015
2023-09-30,SKU_090,Пуховики,72,598534.4733567081
2023-09-30,SKU_091,Пуховики,88,688997.219576267
2023-09-30,SKU_092,Пальто,54,806109.1387527961
2023-09-30,SKU_093,Пуховики,50,214351.41424027452
2023-09-30,SKU_094,Пуховики,63,140803.72280111158
2023-09-30,SKU_095,Пальто,66,555760.8076273869
2023-09-30,SKU_096,Пуховики,70,302728.6653914092
2023-09-30,SKU_097,Жакеты,42,284091.9563822415
2023-09-30,SKU_098,Куртки,81,945611.5607785601
2023-09-30,SKU_099,Куртки,97,1103105.244481935
2023-09-30,SKU_100,Пальто,63,378301.78852710675
2023-09-30,SKU_101,Плащи,46,416439.0578718298
2023-09-30,SKU_102,Пальто,61,525489.5629331366
2023-09-30,SKU_103,Плащи,35,359531.3412745824
2023-09-30,SKU_104,Куртки,68,357408.2476473364
2023-09-30,SKU_105,Пальто,57,551094.298042363
2023-09-30,SKU_106,Жакеты,48,706829.1435636056
2023-09-30,SKU_107,Пуховики,48,399727.10344669997
2023-09-30,SKU_108,Плащи,39,537392.0853733069
2023-09-30,SKU_109,Пуховики,67,512357.4923595834
2023-09-30,SKU_110,Пуховики,74,484775.428202278
2023-09-30,SKU_111,Пальто,55,571248.9038518539
2023-09-30,SKU_112,Пуховики,67,716632.8559665597
2023-09-30,SKU_113,Жакеты,50,661708.9172967371
2023-09-30,SKU_114,Пуховики,84,419362.3129197784
2023-09-30,SKU_115,Пальто,46,390517.64117108186
2023-09-30,SKU_116,Жакеты,47,443494.5657168109
2023-09-30,SKU_117,Куртки,88,1055225.7923664174
2023-09-30,SKU_118,Пуховики,71,182246.28132934234
2023-09-30,SKU_119,Пальто,64,955466.0249833878
2023-09-30,SKU_120,Куртки,88,713616.5240056388
2023-09-30,SKU_121,Куртки,92,518354.16878892324
2023-09-30,SKU_122,Плащи,56,755183.6482098366
2023-09-30,SKU_123,Жакеты,59,691500.2995793165
2023-09-30,SKU_124,Пуховики,70,1007295.3807917974
2023-09-30,SKU_125,Пальто,60,377985.23764300067
2023-09-30,SKU_126,Плащи,48,440925.33930534567
2023-09-30,SKU_127,Жакеты,55,519189.1154571494
2023-09-30,SKU_128,Плащи,50,737215.5294154297
2023-09-30,SKU_129,Жакеты,49,145995.56507590367
2023-09-30,SKU_130,Жакеты,53,316625.2462888683
2023-09-30,SKU_131,Пуховики,77,345101.94218149636
2023-09-30,SKU_132,Жакеты,48,263528.3106994578
2023-09-30,SKU_133,Плащи,34,282493.70443013153
2023-09-30,SKU_134,Жакеты,60,410695.75633335847
2023-09-30,SKU_135,Пуховики,68,484907.2566595734
2023-09-30,SKU_136,Пуховики,78,1012032.1246964798
2023-09-30,SKU_137,Плащи,50,704510.9426270408
2023-09-30,SKU_138,Куртки,71,206994.08877412905
2023-09-30,SKU_139,Куртки,73,344263.8630169768
2023-09-30,SKU_140,Жакеты,49,525518.4202169202
2023-09-30,SKU_141,Пальто,51,339782.8159993567
2023-09-30,SKU_142,Жакеты,57,302335.2639606764
2023-09-30,SKU_143,Плащи,45,262744.99422507914
2023-09-30,SKU_144,Плащи,47,291078.51694978494
2023-09-30,SKU_145,Плащи,39,508275.58602680993
2023-09-30,SKU_146,Плащи,43,162371.32427609412
2023-09-30,SKU_147,Плащи,49,549576.3050317456
2023-09-30,SKU_148,Пуховики,63,578759.5610875764
2023-09-30,SKU_149,Куртки,87,509352.9724656601
2023-09-30,SKU_150,Плащи,39,290828.89421826217
2023-10-31,SKU_001,Плащи,50,331593.5947500337
2023-10-31,SKU_002,Жакеты,57,785959.8751854037
2023-10-31,SKU_003,Пуховики,86,476243.8548120223
2023-10-31,SKU_004,Жакеты,52,541838.5214859609
2023-10-31,SKU_005,Жакеты,43,86290.89074038154
2023-10-31,SKU_006,Куртки,80,526671.6105875358
2023-10-31,SKU_007,Пуховики,77,459086.03941618704
2023-10-31,SKU_008,Пуховики,73,302258.4046326517
2023-10-31,SKU_009,Пуховики,73,652850.8589872945
2023-10-31,SKU_010,Жакеты,54,448350.6398940062
2023-10-31,SKU_011,Плащи,40,440066.7371029406
2023-10-31,SKU_012,Пуховики,71,390667.5840960353
2023-10-31,SKU_013,Жакеты,64,331112.43451014813
2023-10-31,SKU_014,Куртки,74,309895.9825703592
2023-10-31,SKU_015,Плащи,39,188913.45932354662
2023-10-31,SKU_016,Куртки,78,721915.430045584
2023-10-31,SKU_017,Плащи,39,282744.9387264267
2023-10-31,SKU_018,Жакеты,53,150710.7582580883
2023-10-31,SKU_019,Пальто,58,307452.2221064959
2023-10-31,SKU_020,Плащи,57,296935.1625634035
2023-10-31,SKU_021,Куртки,61,674169.2883619522
2023-10-31,SKU_022,Жакеты,42,472899.74209874537
2023-10-31,SKU_023,Плащи,47,184481.11420152735
2023-10-31,SKU_024,Пальто,65,973090.7098663559
2023-10-31,SKU_025,Пальто,58,317152.8847635649
2023-10-31,SKU_026,Пуховики,69,1014023.6153818896
2023-10-31,SKU_027,Пуховики,78,572791.5315046865
2023-10-31,SKU_028,Куртки,71,172505.82646720618
2023-10-31,SKU_029,Плащи,42,272408.9014225689
2023-10-31,SKU_030,Плащи,44,450848.9691691801
2023-10-31,SKU_031,Пуховики,60,650950.2522127181
2023-10-31,SKU_032,Плащи,56,498520.3766548753
2023-10-31,SKU_033,Плащи,39,305026.0644385574
2023-10-31,SKU_034,Пальто,64,588007.0501073449
2023-10-31,SKU_035,Пуховики,72,698764.1335511124
2023-10-31,SKU_036,Жакеты,46,140350.2891469637
2023-10-31,SKU_037,Пуховики,63,428746.99951429025
2023-10-31,SKU_038,Жакеты,53,272848.1974731464
2023-10-31,SKU_039,Пальто,54,671804.1089786869
2023-10-31,SKU_040,Куртки,91,738365.6505496635
2023-10-31,SKU_041,Плащи,44,650518.0365918502
2023-10-31,SKU_042,Пальто,55,395159.4763478554
2023-10-31,SKU_043,Плащи,35,441476.50231481966
2023-10-31,SKU_044,Куртки,89,1101685.3096071256
2023-10-31,SKU_045,Куртки,71,281112.2930800914
2023-10-31,SKU_046,Пальто,53,456148.9571743552
2023-10-31,SKU_047,Куртки,80,883645.319062517
2023-10-31,SKU_048,Жакеты,59,776361.203292123
2023-10-31,SKU_049,Куртки,70,436622.6037337151
2023-10-31,SKU_050,Плащи,43,209114.7455891415
2023-10-31,SKU_051,Плащи,39,438552.81294607505
2023-10-31,SKU_052,Плащи,51,638699.1935906314
2023-10-31,SKU_053,Плащи,48,313567.5760700391
2023-10-31,SKU_054,Жакеты,44,143012.98722429268
2023-10-31,SKU_055,Пуховики,76,1081236.9853157287
2023-10-31,SKU_056,Пальто,51,365590.2499810273
2023-10-31,SKU_057,Плащи,43,375423.0049448614
2023-10-31,SKU_058,Куртки,72,928096.659129259
2023-10-31,SKU_059,Плащи,50,539198.5760755325
2023-10-31,SKU_060,Куртки,104,1202012.1932135238
2023-10-31,SKU_061,Куртки,74,349126.89914968057
2023-10-31,SKU_062,Плащи,49,442902.3593281595
2023-10-31,SKU_063,Жакеты,38,419717.4932764706
2023-10-31,SKU_064,Куртки,95,472259.2769196651
2023-10-31,SKU_065,Куртки,99,423166.9911724698
2023-10-31,SKU_066,Плащи,47,694104.8577742851
2023-10-31,SKU_067,Куртки,81,706017.5935083781
2023-10-31,SKU_068,Куртки,81,436653.1210964207
2023-10-31,SKU_069,Плащи,43,642905.8181646797
2023-10-31,SKU_070,Плащи,47,683871.2236374528
2023-10-31,SKU_071,Пальто,58,536953.2640197516
2023-10-31,SKU_072,Жакеты,45,606342.2607657637
2023-10-31,SKU_073,Жакеты,37,164768.11911220348
2023-10-31,SKU_074,Куртки,89,500654.1549491545
2023-10-31,SKU_075,Жакеты,60,666279.1073787616
2023-10-31,SKU_076,Куртки,75,975494.6136823483
2023-10-31,SKU_077,Пальто,62,814197.3792537425
2023-10-31,SKU_078,Плащи,54,391964.70523977745
2023-10-31,SKU_079,Плащи,44,595804.496491269
2023-10-31,SKU_080,Плащи,58,757600.0503707045
2023-10-31,SKU_081,Жакеты,45,637346.4716192543
2023-10-31,SKU_082,Пальто,56,683727.9940109509
2023-10-31,SKU_083,Жакеты,43,459964.43438525376
2023-10-31,SKU_084,Жакеты,47,448799.5256976738
2023-10-31,SKU_085,Пальто,69,471937.64160588355
2023-10-31,SKU_086,Пальто,47,668421.5333417025
2023-10-31,SKU_087,Пальто,62,908773.0524247858
2023-10-31,SKU_088,Пальто,59,335767.38762363617
2023-10-31,SKU_089,Плащи,41,244758.9375635617
2023-10-31,SKU_090,Пуховики,81,673351.2825262967
2023-10-31,SKU_091,Пуховики,66,516747.91468220024
2023-10-31,SKU_092,Пальто,59,880748.8738224995
2023-10-31,SKU_093,Пуховики,65,278656.83851235686
2023-10-31,SKU_094,Пуховики,67,149743.64170911867
2023-10-31,SKU_095,Пальто,50,421030.9148692325
2023-10-31,SKU_096,Пуховики,64,276780.49407214555
2023-10-31,SKU_097,Жакеты,51,344968.8041784361
2023-10-31,SKU_098,Куртки,72,840543.6095809423
2023-10-31,SKU_099,Куртки,73,830171.9881152706
2023-10-31,SKU_100,Пальто,58,348277.8370567015
2023-10-31,SKU_101,Плащи,29,262537.6669191971
2023-10-31,SKU_102,Пальто,64,551333.3119298483
2023-10-31,SKU_103,Плащи,39,400620.63742024894
2023-10-31,SKU_104,Куртки,80,420480.2913498075
2023-10-31,SKU_105,Пальто,66,638109.1872069467
2023-10-31,SKU_106,Жакеты,57,839359.6079817817
2023-10-31,SKU_107,Пуховики,71,591263.007181577
2023-10-31,SKU_108,Плащи,56,771639.9174591072
2023-10-31,SKU_109,Пуховики,72,550593.1261177612
2023-10-31,SKU_110,Пуховики,73,478224.4089022472
2023-10-31,SKU_111,Пальто,43,446612.7793750858
2023-10-31,SKU_112,Пуховики,75,802200.9581715221
2023-10-31,SKU_113,Жакеты,53,701411.4523345412
2023-10-31,SKU_114,Пуховики,76,379423.0450226567
2023-10-31,SKU_115,Пальто,47,399007.15510958363
2023-10-31,SKU_116,Жакеты,48,452930.62030653027
2023-10-31,SKU_117,Куртки,92,1103190.6011103455
2023-10-31,SKU_118,Пуховики,65,166845.1871324965
2023-10-31,SKU_119,Пальто,45,671812.0488164446
2023-10-31,SKU_120,Куртки,62,502775.27827670006
2023-10-31,SKU_121,Куртки,67,377497.0577049767
2023-10-31,SKU_122,Плащи,30,404562.668683841
2023-10-31,SKU_123,Жакеты,46,539135.8267906535
2023-10-31,SKU_124,Пуховики,73,1050465.1828257316
2023-10-31,SKU_125,Пальто,47,296088.43615368387
2023-10-31,SKU_126,Плащи,46,422553.45016762294
2023-10-31,SKU_127,Жакеты,52,490869.7091594867
2023-10-31,SKU_128,Плащи,41,604516.7341206523
2023-10-31,SKU_129,Жакеты,52,154934.06906014268
2023-10-31,SKU_130,Жакеты,42,250910.5725308013
2023-10-31,SKU_131,Пуховики,68,304765.3515369059
2023-10-31,SKU_132,Жакеты,55,301959.5226764621
2023-10-31,SKU_133,Плащи,65,540061.4937634867
2023-10-31,SKU_134,Жакеты,52,355936.3221555773
2023-10-31,SKU_135,Пуховики,59,420728.35504286515
2023-10-31,SKU_136,Пуховики,64,830385.3330842911
2023-10-31,SKU_137,Плащи,41,577698.9729541735
2023-10-31,SKU_138,Куртки,87,253640.64399083419
2023-10-31,SKU_139,Куртки,66,311252.25971397903
2023-10-31,SKU_140,Жакеты,49,525518.4202169202
2023-10-31,SKU_141,Пальто,56,373094.85678360733
2023-10-31,SKU_142,Жакеты,55,291727.0090848632
2023-10-31,SKU_143,Плащи,40,233551.1059778481
2023-10-31,SKU_144,Плащи,40,247726.39740407228
2023-10-31,SKU_145,Плащи,35,456144.7566907269
2023-10-31,SKU_146,Плащи,40,151043.092349855
2023-10-31,SKU_147,Плащи,47,527144.6191120824
2023-10-31,SKU_148,Пуховики,55,505266.283489154
2023-10-31,SKU_149,Куртки,87,509352.9724656601
2023-10-31,SKU_150,Плащи,36,268457.4408168574
2023-11-30,SKU_001,Плащи,31,205588.02874502089
2023-11-30,SKU_002,Жакеты,31,427451.8619429389
2023-11-30,SKU_003,Пуховики,112,620224.555104029
2023-11-30,SKU_004,Жакеты,44,458478.74894965923
2023-11-30,SKU_005,Жакеты,46,92311.18544319886
2023-11-30,SKU_006,Куртки,122,803174.206145992
2023-11-30,SKU_007,Пуховики,117,697572.2936583621
2023-11-30,SKU_008,Пуховики,95,393349.978631533
2023-11-30,SKU_009,Пуховики,118,1055293.169321928
2023-11-30,SKU_010,Жакеты,42,348717.16436200484
2023-11-30,SKU_011,Плащи,21,231035.03697904383
2023-11-30,SKU_012,Пуховики,101,555738.3942774587
2023-11-30,SKU_013,Жакеты,48,248334.3258826111
2023-11-30,SKU_014,Куртки,102,427153.9219213059
2023-11-30,SKU_015,Плащи,23,111410.50165234802
2023-11-30,SKU_016,Куртки,103,953298.5807012198
2023-11-30,SKU_017,Плащи,23,166747.01514635418
2023-11-30,SKU_018,Жакеты,34,96682.37322216984
2023-11-30,SKU_019,Пальто,74,392266.6282048396
2023-11-30,SKU_020,Плащи,22,114606.55397183994
2023-11-30,SKU_021,Куртки,114,1259922.9323485664
2023-11-30,SKU_022,Жакеты,43,484159.2597677631
2023-11-30,SKU_023,Плащи,17,66727.21151970138
2023-11-30,SKU_024,Пальто,79,1182679.4781452634
2023-11-30,SKU_025,Пальто,74,404643.33573282417
2023-11-30,SKU_026,Пуховики,111,1631255.381266518
2023-11-30,SKU_027,Пуховики,113,829813.3725644817
2023-11-30,SKU_028,Куртки,94,228387.99560447014
2023-11-30,SKU_029,Плащи,24,155662.2293843251
2023-11-30,SKU_030,Плащи,36,368876.42932023824
2023-11-30,SKU_031,Пуховики,119,1291051.3335552244
2023-11-30,SKU_032,Плащи,26,231455.8891611921
2023-11-30,SKU_033,Плащи,28,218993.07190460534
2023-11-30,SKU_034,Пальто,89,817697.3040555265
2023-11-30,SKU_035,Пуховики,127,1232542.291124879
2023-11-30,SKU_036,Жакеты,38,115941.54320836133
2023-11-30,SKU_037,Пуховики,102,694161.8087374223
2023-11-30,SKU_038,Жакеты,45,231663.56389229416
2023-11-30,SKU_039,Пальто,91,1132114.3317974168
2023-11-30,SKU_040,Куртки,102,827618.641275447
2023-11-30,SKU_041,Плащи,38,561811.0316020524
2023-11-30,SKU_042,Пальто,81,581962.1378941144
2023-11-30,SKU_043,Плащи,20,252272.28703703982
2023-11-30,SKU_044,Куртки,91,1126442.282856724
2023-11-30,SKU_045,Куртки,109,431566.75979901355
2023-11-30,SKU_046,Пальто,89,765985.9846890116
2023-11-30,SKU_047,Куртки,101,1115602.2153164279
2023-11-30,SKU_048,Жакеты,46,605298.5652786044
2023-11-30,SKU_049,Куртки,128,798395.6182559362
2023-11-30,SKU_050,Плащи,16,77810.13789363405
2023-11-30,SKU_051,Плащи,35,393573.03725929814
2023-11-30,SKU_052,Плащи,31,388228.9215943053
2023-11-30,SKU_053,Плащи,26,169849.10370460452
2023-11-30,SKU_054,Жакеты,49,159264.46304523502
2023-11-30,SKU_055,Пуховики,106,1508041.0584666743
2023-11-30,SKU_056,Пальто,96,688169.8823172278
2023-11-30,SKU_057,Плащи,25,218269.18892143102
2023-11-30,SKU_058,Куртки,117,1508157.0710850458
2023-11-30,SKU_059,Плащи,21,226463.40195172364
2023-11-30,SKU_060,Куртки,108,1248243.431414044
2023-11-30,SKU_061,Куртки,110,518972.41765493056
2023-11-30,SKU_062,Плащи,25,225970.5914939589
2023-11-30,SKU_063,Жакеты,48,530169.4651913312
2023-11-30,SKU_064,Куртки,116,576653.4328703278
2023-11-30,SKU_065,Куртки,128,547124.9986876377
2023-11-30,SKU_066,Плащи,28,413509.2769719146
2023-11-30,SKU_067,Куртки,120,1045951.9903827824
2023-11-30,SKU_068,Куртки,116,625330.3956442568
2023-11-30,SKU_069,Плащи,27,403685.0486150314
2023-11-30,SKU_070,Плащи,25,363761.2891688579
2023-11-30,SKU_071,Пальто,86,796172.0811327351
2023-11-30,SKU_072,Жакеты,57,768033.5303033007
2023-11-30,SKU_073,Жакеты,39,173674.50392907934
2023-11-30,SKU_074,Куртки,128,720041.9307133907
2023-11-30,SKU_075,Жакеты,37,410872.11621690297
2023-11-30,SKU_076,Куртки,124,1612817.7612881493
2023-11-30,SKU_077,Пальто,88,1155634.9899085378
2023-11-30,SKU_078,Плащи,16,116137.69044141554
2023-11-30,SKU_079,Плащи,28,379148.31594898936
2023-11-30,SKU_080,Плащи,28,365737.9553513746
2023-11-30,SKU_081,Жакеты,45,637346.4716192543
2023-11-30,SKU_082,Пальто,83,1013382.5625519451
2023-11-30,SKU_083,Жакеты,33,352995.96127240406
2023-11-30,SKU_084,Жакеты,43,410603.8213829782
2023-11-30,SKU_085,Пальто,80,547174.0772242128
2023-11-30,SKU_086,Пальто,84,1194625.719163894
2023-11-30,SKU_087,Пальто,78,1143295.1304698917
2023-11-30,SKU_088,Пальто,79,449586.84105537727
2023-11-30,SKU_089,Плащи,29,173122.17534983633
2023-11-30,SKU_090,Пуховики,123,1022496.3919843764
2023-11-30,SKU_091,Пуховики,131,1025666.3155055792
2023-11-30,SKU_092,Пальто,72,1074812.1850037281
2023-11-30,SKU_093,Пуховики,104,445850.941619771
2023-11-30,SKU_094,Пуховики,114,254787.6888782019
2023-11-30,SKU_095,Пальто,100,842061.829738465
2023-11-30,SKU_096,Пуховики,128,553560.9881442911
2023-11-30,SKU_097,Жакеты,33,223215.1085860469
2023-11-30,SKU_098,Куртки,115,1342534.9319695607
2023-11-30,SKU_099,Куртки,98,1114477.4634972126
2023-11-30,SKU_100,Пальто,68,408325.7399975121
2023-11-30,SKU_101,Плащи,31,280643.7129136244
2023-11-30,SKU_102,Пальто,85,732239.5549068297
2023-11-30,SKU_103,Плащи,23,236263.4528375827
2023-11-30,SKU_104,Куртки,105,551880.3823966223
2023-11-30,SKU_105,Пальто,87,841143.9285909751
2023-11-30,SKU_106,Жакеты,41,603749.8934605798
2023-11-30,SKU_107,Пуховики,127,1057611.2945360604
2023-11-30,SKU_108,Плащи,32,440937.09569091845
2023-11-30,SKU_109,Пуховики,122,932949.4636995399
2023-11-30,SKU_110,Пуховики,118,773020.2774036324
2023-11-30,SKU_111,Пальто,93,965929.9646949529
2023-11-30,SKU_112,Пуховики,113,1208649.4436450934
2023-11-30,SKU_113,Жакеты,49,648474.7389508022
2023-11-30,SKU_114,Пуховики,110,549164.9335854241
2023-11-30,SKU_115,Пальто,89,755566.7405266584
2023-11-30,SKU_116,Жакеты,49,462366.67489624966
2023-11-30,SKU_117,Куртки,106,1271067.4317140938
2023-11-30,SKU_118,Пуховики,106,272085.9974776097
2023-11-30,SKU_119,Пальто,68,1015182.6515448495
2023-11-30,SKU_120,Куртки,132,1070424.7860084581
2023-11-30,SKU_121,Куртки,118,664845.5643162276
2023-11-30,SKU_122,Плащи,30,404562.668683841
2023-11-30,SKU_123,Жакеты,48,562576.5149119863
2023-11-30,SKU_124,Пуховики,123,1769961.8833913011
2023-11-30,SKU_125,Пальто,84,529179.332700201
2023-11-30,SKU_126,Плащи,23,211276.72508381147
2023-11-30,SKU_127,Жакеты,45,424791.0944649404
2023-11-30,SKU_128,Плащи,27,398096.385884332
2023-11-30,SKU_129,Жакеты,27,80446.535858151
2023-11-30,SKU_130,Жакеты,45,268832.7562830014
2023-11-30,SKU_131,Пуховики,83,371993.0026112234
2023-11-30,SKU_132,Жакеты,30,164705.19418716113
2023-11-30,SKU_133,Плащи,28,232641.8742365789
2023-11-30,SKU_134,Жакеты,41,280642.10016112827
2023-11-30,SKU_135,Пуховики,109,777277.808469022
2023-11-30,SKU_136,Пуховики,106,1375325.707920857
2023-11-30,SKU_137,Плащи,23,324075.03360843874
2023-11-30,SKU_138,Куртки,104,303202.6089085834
2023-11-30,SKU_139,Куртки,113,532901.5961769641
2023-11-30,SKU_140,Жакеты,37,396820.0315923683
2023-11-30,SKU_141,Пальто,58,386419.67309730756
2023-11-30,SKU_142,Жакеты,37,196252.71520254432
2023-11-30,SKU_143,Плащи,31,181002.1071328323
2023-11-30,SKU_144,Плащи,26,161022.15831264696
2023-11-30,SKU_145,Плащи,29,377948.51268660225
2023-11-30,SKU_146,Плащи,33,124610.55118863037
2023-11-30,SKU_147,Плащи,34,381338.6606342724
2023-11-30,SKU_148,Пуховики,111,1019719.2266781108
2023-11-30,SKU_149,Куртки,117,684991.9284883015
2023-11-30,SKU_150,Плащи,35,261000.2896830558
2023-12-31,SKU_001,Плащи,23,152533.0535850155
2023-12-31,SKU_002,Жакеты,43,592917.0988240765
2023-12-31,SKU_003,Пуховики,124,686677.1860080322
2023-12-31,SKU_004,Жакеты,50,520998.5783518855
